         212540 function calls (208312 primitive calls) in 0.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       57    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:154(close_group)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\twodim_base.py:152(eye)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:484(<listcomp>)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:867(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:1967(__call__)
        5    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:997(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\JpegPresets.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\textpath.py:24(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2688(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\pylab\backend_inline.py:59(draw_if_interactive)
        2    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1018(__new__)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:573(is_string_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\copy.py:66(copy)
        4    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1216(_notify_trait)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:3580(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:1406(_add_axes_internal)
        2    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.is_sorted}
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\_dtype.py:307(_name_includes_bit_suffix)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\ticker.py:562(set_useOffset)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_subplots.py:95(update_params)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:588(sign)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\ma\core.py:672(getdata)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\_collections_abc.py:367(__subclasshook__)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:1017(_wait_for_tstate_lock)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1762(<genexpr>)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:145(<dictcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1596(set_minor_formatter)
        8    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\jsonutil.py:84(date_default)
       39    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:819(get_clip_path)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:198(set_prop_cycle)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:432(_uniq)
        2    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\configurable.py:150(_load_config)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\_methods.py:53(_any)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:347(get_snap_threshold)
       38    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1008(get_hatch_linewidth)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:118(isidentifier)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:912(is_datetime64_any_dtype)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\ticker.py:1767(nonsingular)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:250(get_rotation_mode)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
       13    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:168(__setitem__)
        2    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1058(setup_instance)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1068(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:318(_verify_integrity)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\configurable.py:507(instance)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1577(from_array)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\colors.py:341(<listcomp>)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:588(get_markevery)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:480(<listcomp>)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
       27    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\_collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\hmac.py:98(copy)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\base.py:386(shape)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\signaltools.py:1842(lfilter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:431(_getencoder)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:2467(get_default_bbox_extra_artists)
       28    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2051(get_matrix)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:519(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2525(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:763(limit_range_for_scale)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:465(_array_equivalent_object)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:785(get_alpha)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1671(set)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:488(set_constrained_layout)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2586(_get_axis_list)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\frame.py:3306(_box_col_values)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:3647(set_boxstyle)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:388(is_datetime64tz_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:610(bubble)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\colors.py:281(to_rgba_array)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\pyplot.py:312(new_figure_manager)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:1390(is_dashed)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:566(_get_loc)
       16    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\enum.py:927(__or__)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(intersect1d)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:206(shape)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:32(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\ntpath.py:289(expanduser)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\shape_base.py:219(_vhstack_dispatcher)
       23    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:190(classes_and_not_datetimelike)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1996(_set_noconvert_columns)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:315(get_path)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:300(set_antialiased)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3142(set_xbound)
        9    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\json\encoder.py:104(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:305(_get_mro)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\numeric.py:144(ones)
        5    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3036(get_loc)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:135(current_key_axes)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2251(validate)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\base.py:796(__iter__)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\cycler.py:371(<genexpr>)
       11    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\logging\__init__.py:214(_acquireLock)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\numeric.py:323(full_like)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:580(push)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:3101(register_save)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1298(<listcomp>)
       24    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:149(utcnow)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\zmqshell.py:82(_default_thread_local)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:1008(set_label)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1308(contains_branch)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:135(_commonType)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:126(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1358(_open_handles)
       15    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\common.py:163(any_none)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:319(_slice)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1987(close)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\_pylab_helpers.py:96(get_all_fig_managers)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:370(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:475(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\warnings.py:437(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\warnings.py:477(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:461(_get_literal_prefix)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:82(<lambda>)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:982(_gen_axes_spines)
        1    0.000    0.000    0.000    0.000 {method 'conjugate' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\BmpImagePlugin.py:60(BmpImageFile)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:411(_mk_bitmap)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2327(_iter_break_from_left_to_right)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:271(get_capstyle)
       14    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:711(set_clip_box)
       38    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1012(get_sketch_params)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:480(get_subplot_params)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:1086(_process_projection_requirements)
